"Institution ID","Institution","Game Date","Uniform Number","Last Name","First Name","Rushing","","","","","Passing","","","","","","Total Off.","","Receiving","","","Pass Int","","","Fumble Ret","","","Punting","","Punt Ret","","","KO Ret","","","Total TD","Off xpts","","","","Def xpts","","","","FG","","Saf","Points"
"","","","","","","Rushes","Gain","Loss","Net","TD","Att","Cmp","Int","Yards","TD","Conv","Plays","Yards","No.","Yards","TD","No.","Yards","TD","No.","Yards","TD","No.","Yards","No.","Yards","TD","No.","Yards","TD","","Kicks Att","Kicks Made","R/P Att","R/P Made","Kicks Att","Kicks Made","Int/Fum Att","Int/Fum Made","Att","Made"
"498","La.-Monroe","11/05/11","6","FRYOUX","CONNER","","","","","","","","","","","","0","0","","","","","","","","","","1","21","","","","","","","","","","","","","","","","","","","0"
"498","La.-Monroe","09/24/11","84","GRIFFIN","JULIAN","","","","","","","","","","","","0","0","1","7","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"498","La.-Monroe","09/03/11","86","HAMM","JE'RON","","","","","","","","","","","","0","0","2","22","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"498","La.-Monroe","09/17/11","86","HAMM","JE'RON","","","","","","","","","","","","0","0","1","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"498","La.-Monroe","09/24/11","86","HAMM","JE'RON","","","","","","","","","","","","0","0","1","11","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"498","La.-Monroe","10/08/11","86","HAMM","JE'RON","","","","","","","","","","","","0","0","3","26","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"498","La.-Monroe","10/15/11","86","HAMM","JE'RON","","","","","","","","","","","","0","0","2","32","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"498","La.-Monroe","10/29/11","86","HAMM","JE'RON","","","","","","","","","","","","0","0","1","15","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"498","La.-Monroe","11/05/11","86","HAMM","JE'RON","","","","","","","","","","","","0","0","1","10","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"498","La.-Monroe","11/12/11","86","HAMM","JE'RON","","","","","","","","","","","","0","0","4","91","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"498","La.-Monroe","11/19/11","86","HAMM","JE'RON","","","","","","","","","","","","0","0","2","38","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"498","La.-Monroe","09/03/11","13","HARPER","COLBY","1","1","0","1","0","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"498","La.-Monroe","09/10/11","13","HARPER","COLBY","","","","","","","","","","","","0","0","3","28","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"498","La.-Monroe","09/17/11","13","HARPER","COLBY","","","","","","","","","","","","0","0","1","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"498","La.-Monroe","09/24/11","13","HARPER","COLBY","","","","","","","","","","","","0","0","2","15","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"498","La.-Monroe","10/08/11","13","HARPER","COLBY","","","","","","","","","","","","0","0","2","35","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"498","La.-Monroe","10/15/11","13","HARPER","COLBY","","","","","","","","","","","","0","0","1","13","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"498","La.-Monroe","10/22/11","13","HARPER","COLBY","","","","","","","","","","","","0","0","2","15","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"498","La.-Monroe","10/29/11","13","HARPER","COLBY","","","","","","","","","","","","0","0","8","110","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"498","La.-Monroe","11/05/11","13","HARPER","COLBY","","","","","","","","","","","","0","0","4","33","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"498","La.-Monroe","11/19/11","13","HARPER","COLBY","","","","","","","","","","","","0","0","2","14","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"498","La.-Monroe","09/10/11","85","JABOUR","RADI","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","1","1","0","0","","","","","","","","1"
"498","La.-Monroe","09/03/11","87","KITTLE","TY","","","","","","","","","","","","0","0","1","6","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"498","La.-Monroe","09/03/11","18","LEONARD","BRENT","","","","","","","","","","","","0","0","1","15","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"498","La.-Monroe","09/10/11","18","LEONARD","BRENT","","","","","","","","","","","","0","0","1","14","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"498","La.-Monroe","09/17/11","18","LEONARD","BRENT","","","","","","","","","","","","0","0","13","92","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"498","La.-Monroe","09/24/11","18","LEONARD","BRENT","","","","","","","","","","","","0","0","8","74","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"498","La.-Monroe","10/08/11","18","LEONARD","BRENT","","","","","","","","","","","","0","0","10","145","2","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"498","La.-Monroe","10/15/11","18","LEONARD","BRENT","","","","","","","","","","","","0","0","5","27","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"498","La.-Monroe","10/22/11","18","LEONARD","BRENT","","","","","","","","","","","","0","0","8","113","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"498","La.-Monroe","10/29/11","18","LEONARD","BRENT","","","","","","","","","","","","0","0","6","80","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"498","La.-Monroe","11/05/11","18","LEONARD","BRENT","","","","","","","","","","","","0","0","7","79","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"498","La.-Monroe","11/12/11","18","LEONARD","BRENT","","","","","","","","","","","","0","0","1","12","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"498","La.-Monroe","11/19/11","18","LEONARD","BRENT","","","","","","","","","","","","0","0","6","43","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"498","La.-Monroe","09/10/11","17","MANTON","JUSTIN","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","4","4","0","0","","","","","2","0","","4"
"498","La.-Monroe","09/17/11","17","MANTON","JUSTIN","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","2","2","0","0","","","","","2","1","","5"
"498","La.-Monroe","09/24/11","17","MANTON","JUSTIN","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","2","2","0","0","","","","","2","1","","5"
"498","La.-Monroe","10/08/11","17","MANTON","JUSTIN","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","1","1","0","0","","","","","2","2","","7"
"498","La.-Monroe","10/15/11","17","MANTON","JUSTIN","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","3","3","0","0","","","","","1","1","","6"
"498","La.-Monroe","10/22/11","17","MANTON","JUSTIN","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","3","3","0","0","","","","","1","0","","3"
"498","La.-Monroe","10/29/11","17","MANTON","JUSTIN","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","4","4","0","0","","","","","2","0","","4"
"498","La.-Monroe","11/05/11","17","MANTON","JUSTIN","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","5","5","0","0","","","","","","","","5"
"498","La.-Monroe","11/12/11","17","MANTON","JUSTIN","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","6","6","0","0","","","","","","","","6"
"498","La.-Monroe","11/19/11","17","MANTON","JUSTIN","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","2","2","0","0","","","","","2","1","","5"
"498","La.-Monroe","09/03/11","8","MAYE","TAVARESE","1","3","0","3","0","","","","","","","1","3","2","16","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"498","La.-Monroe","09/10/11","8","MAYE","TAVARESE","","","","","","","","","","","","0","0","8","125","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"498","La.-Monroe","09/17/11","8","MAYE","TAVARESE","","","","","","","","","","","","0","0","4","72","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"498","La.-Monroe","09/24/11","8","MAYE","TAVARESE","2","2","0","2","1","","","","","","","2","2","7","53","0","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"498","La.-Monroe","10/08/11","8","MAYE","TAVARESE","1","1","0","1","0","","","","","","","1","1","7","28","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"498","La.-Monroe","10/15/11","8","MAYE","TAVARESE","1","3","0","3","0","","","","","","","1","3","7","161","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"498","La.-Monroe","10/29/11","8","MAYE","TAVARESE","2","25","0","25","0","","","","","","","2","25","2","56","0","","","","","","","","","","","","0","9","0","","","","","","","","","","","","","0"
"498","La.-Monroe","11/05/11","8","MAYE","TAVARESE","","","","","","","","","","","","0","0","3","25","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"498","La.-Monroe","11/12/11","8","MAYE","TAVARESE","2","6","0","6","0","","","","","","","2","6","6","56","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"498","La.-Monroe","11/19/11","8","MAYE","TAVARESE","","","","","","","","","","","","0","0","3","22","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"498","La.-Monroe","09/03/11","83","MCCALL","ANTHONY","","","","","","","","","","","","0","0","3","19","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"498","La.-Monroe","09/17/11","83","MCCALL","ANTHONY","","","","","","","","","","","","0","0","5","28","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"498","La.-Monroe","09/24/11","83","MCCALL","ANTHONY","","","","","","","","","","","","0","0","4","83","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"498","La.-Monroe","10/15/11","83","MCCALL","ANTHONY","","","","","","","","","","","","0","0","2","17","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"498","La.-Monroe","10/22/11","83","MCCALL","ANTHONY","","","","","","","","","","","","0","0","1","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"498","La.-Monroe","10/29/11","83","MCCALL","ANTHONY","","","","","","","","","","","","0","0","4","48","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"498","La.-Monroe","11/12/11","83","MCCALL","ANTHONY","","","","","","","","","","","","0","0","1","11","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"498","La.-Monroe","11/19/11","83","MCCALL","ANTHONY","","","","","","","","","","","","0","0","2","38","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"498","La.-Monroe","09/10/11","16","MCCOIG","IAN","","","","","","1","0","0","0","0","","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"498","La.-Monroe","09/10/11","80","MILTON","KEAVON","","","","","","","","","","","","0","0","3","16","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"498","La.-Monroe","09/17/11","80","MILTON","KEAVON","","","","","","","","","","","","0","0","1","8","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"498","La.-Monroe","11/19/11","80","MILTON","KEAVON","","","","","","","","","","","","0","0","3","21","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"498","La.-Monroe","10/08/11","31","MITCHELL","HENRY","","","","","","","","","","","","0","0","","","","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"498","La.-Monroe","09/03/11","2","MUNOZ","AARON","","","","","","","","","","","","0","0","","","","","","","","","","5","170","","","","","","","","","","","","","","","","","","","0"
"498","La.-Monroe","09/10/11","2","MUNOZ","AARON","","","","","","","","","","","","0","0","","","","","","","","","","1","42","","","","","","","","","","","","","","","","","","","0"
"498","La.-Monroe","09/17/11","2","MUNOZ","AARON","","","","","","","","","","","","0","0","","","","","","","","","","4","184","","","","","","","","","","","","","","","","","","","0"
"498","La.-Monroe","09/24/11","2","MUNOZ","AARON","","","","","","","","","","","","0","0","","","","","","","","","","3","131","","","","","","","","","","","","","","","","","","","0"
"498","La.-Monroe","10/08/11","2","MUNOZ","AARON","","","","","","","","","","","","0","0","","","","","","","","","","4","168","","","","","","","","","","","","","","","","","","","0"
"498","La.-Monroe","10/15/11","2","MUNOZ","AARON","","","","","","","","","","","","0","0","","","","","","","","","","5","189","","","","","","","","","","","","","","","","","","","0"
